,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,team_id,team_abr,city,height
1469,1469,1469,1469,1469,1469,1848,Eric,,,Maynor,,,29,UTA,Utah,
1470,1470,1470,1470,1470,1470,1849,Ty,,,Lawson,,,8,DEN,Denver,
1471,1471,1471,1471,1471,1471,1850,Toney,,,Douglas,,,20,NYK,New York,
1472,1472,1472,1472,1472,1472,1851,Jordan,,,Hill,,,20,NYK,New York,
1473,1473,1473,1473,1473,1473,1852,Marcus,,,Landry,,,20,NYK,New York,
1474,1474,1474,1474,1474,1474,1853,Austin,,,Daye,,,9,DET,Detroit,
1475,1475,1475,1475,1475,1475,1854,Hasheem,,,Thabeet,,,15,MEM,Memphis,
1476,1476,1476,1476,1476,1476,1855,Sam,,,Young,,,15,MEM,Memphis,
1477,1477,1477,1477,1477,1477,1856,Trey,,,Gilder,,,15,MEM,Memphis,
1478,1478,1478,1478,1478,1478,1857,Earl,,,Clark,,,24,PHX,Phoenix,
1479,1479,1479,1479,1479,1479,1858,Terrence,,,Williams,,,3,BKN,Brooklyn,
1480,1480,1480,1480,1480,1480,1859,Jonny,,,Flynn,G,,18,MIN,Minnesota,
1481,1481,1481,1481,1481,1481,1860,Brandon,,,Jennings,G,,17,MIL,Milwaukee,
1482,1482,1482,1482,1482,1482,1861,DaJuan,,,Summers,,,9,DET,Detroit,
1483,1483,1483,1483,1483,1483,1862,Taylor,,,Griffin,,,24,PHX,Phoenix,
1484,1484,1484,1484,1484,1484,1863,Tyler,,,Hansbrough,,,12,IND,Indiana,
1485,1485,1485,1485,1485,1485,1864,Marcus,,,Thornton,,,19,NOP,New Orleans,
1486,1486,1486,1486,1486,1486,1865,Jeff,,,Ayres,,,25,POR,Portland,
1487,1487,1487,1487,1487,1487,1866,Byron,,,Mullens,,,21,OKC,Oklahoma City,
1488,1488,1488,1488,1488,1488,1867,Sundiata,,,Gaines,,,29,UTA,Utah,
1489,1489,1489,1489,1489,1489,1868,Cedric,,,Jackson,,,6,CLE,Cleveland,
1490,1490,1490,1490,1490,1490,1869,Antonio,,,Anderson,,,21,OKC,Oklahoma City,
1491,1491,1491,1491,1491,1491,1870,Reggie,,,Williams,,,10,GSW,Golden State,
1492,1492,1492,1492,1492,1492,1871,Othyus,,,Jeffers,,,29,UTA,Utah,
1493,1493,1493,1493,1493,1493,1872,Alonzo,,,Gee,,,30,WAS,Washington,
1494,1494,1494,1494,1494,1494,1873,Oliver,,,Lafayette,,,2,BOS,Boston,
1495,1495,1495,1495,1495,1495,1874,Kenny,,,Hasbrouck,,,16,MIA,Miami,
1496,1496,1496,1496,1496,1496,1875,Derrick,,,Caracter,,,14,LAL,Los Angeles,
1497,1497,1497,1497,1497,1497,1876,Devin,,,Ebanks,,,14,LAL,Los Angeles,
1498,1498,1498,1498,1498,1498,1877,Garret,,,Siler,,,24,PHX,Phoenix,
1499,1499,1499,1499,1499,1499,1878,Armon,,,Johnson,,,25,POR,Portland,
1500,1500,1500,1500,1500,1500,1879,Luke,,,Babbitt,,,25,POR,Portland,
1501,1501,1501,1501,1501,1501,1880,Semih,,,Erden,,,2,BOS,Boston,
1502,1502,1502,1502,1502,1502,1881,Pooh,,,Jeter,,,26,SAC,Sacramento,
1503,1503,1503,1503,1503,1503,1882,Nikola,,,Pekovic,,,18,MIN,Minnesota,
1504,1504,1504,1504,1504,1504,1883,Lazar,,,Hayward,,,18,MIN,Minnesota,
1505,1505,1505,1505,1505,1505,1884,Damion,,,James,,,3,BKN,Brooklyn,
1506,1506,1506,1506,1506,1506,1885,Landry,,,Fields,G,,20,NYK,New York,
1507,1507,1507,1507,1507,1507,1886,Andy,,,Rautins,,,20,NYK,New York,
1508,1508,1508,1508,1508,1508,1887,Sherron,,,Collins,,,4,CHA,Charlotte,
1509,1509,1509,1509,1509,1509,1888,Dominique,,,Jones,,,7,DAL,Dallas,
1510,1510,1510,1510,1510,1510,1889,Jeff,,,Adrien,,,10,GSW,Golden State,
1511,1511,1511,1511,1511,1511,1890,Jeremy,,,Evans,,,29,UTA,Utah,
1512,1512,1512,1512,1512,1512,1891,Gary,,,Forbes,,,8,DEN,Denver,
1513,1513,1513,1513,1513,1513,1892,Jordan,,,Crawford,,,1,ATL,Atlanta,
1514,1514,1514,1514,1514,1514,1893,Xavier,,,Henry,,,15,MEM,Memphis,
1515,1515,1515,1515,1515,1515,1894,Larry,,,Sanders,,,17,MIL,Milwaukee,
1516,1516,1516,1516,1516,1516,1895,Omer,,,Asik,,,5,CHI,Chicago,
1517,1517,1517,1517,1517,1517,1896,Cole,,,Aldrich,,,21,OKC,Oklahoma City,
1518,1518,1518,1518,1518,1518,1897,James,,,Anderson,,,27,SAS,San Antonio,
1519,1519,1519,1519,1519,1519,1898,Gary,,,Neal,,,27,SAS,San Antonio,
1520,1520,1520,1520,1520,1520,1899,Manny,,,Harris,,,6,CLE,Cleveland,
1521,1521,1521,1521,1521,1521,1900,Trevor,,,Booker,,,30,WAS,Washington,
1522,1522,1522,1522,1522,1522,1901,Hamady,,,Ndiaye,,,30,WAS,Washington,
1523,1523,1523,1523,1523,1523,1902,Samardo,,,Samuels,,,6,CLE,Cleveland,
1524,1524,1524,1524,1524,1524,1903,Luke,,,Harangody,,,2,BOS,Boston,
1525,1525,1525,1525,1525,1525,1904,Kevin,,,Seraphin,,,30,WAS,Washington,
1526,1526,1526,1526,1526,1526,1905,Greivis,,,Vasquez,,,15,MEM,Memphis,
1527,1527,1527,1527,1527,1527,1906,Tiago,,,Splitter,,,27,SAS,San Antonio,
1528,1528,1528,1528,1528,1528,1907,Willie,,,Warren,,,13,LAC,LA,
1529,1529,1529,1529,1529,1529,1908,Elliot,,,Williams,,,25,POR,Portland,
1530,1530,1530,1530,1530,1530,1909,Solomon,,,Alabi,,,28,TOR,Toronto,
1531,1531,1531,1531,1531,1531,1910,Craig,,,Brackins,,,23,PHI,Philadelphia,
1532,1532,1532,1532,1532,1532,1911,Ben,,,Uzoh,,,3,BKN,Brooklyn,
1533,1533,1533,1533,1533,1533,1912,Gani,,,Lawal,,,24,PHX,Phoenix,
1534,1534,1534,1534,1534,1534,1913,Christian,,,Eyenga,,,6,CLE,Cleveland,
1535,1535,1535,1535,1535,1535,1914,Zabian,,,Dowdell,,,24,PHX,Phoenix,
1536,1536,1536,1536,1536,1536,1915,Larry,,,Owens,,,27,SAS,San Antonio,
1537,1537,1537,1537,1537,1537,1916,Chris,,,Johnson,,,25,POR,Portland,
1538,1538,1538,1538,1538,1538,1917,Pape,,,Sy,,,1,ATL,Atlanta,
1539,1539,1539,1539,1539,1539,1918,Marcus,,,Cousin,,,29,UTA,Utah,
1540,1540,1540,1540,1540,1540,1919,Jerel,,,McNeal,,,19,NOP,New Orleans,
1541,1541,1541,1541,1541,1541,1920,Patrick,,,Ewing,,,19,NOP,New Orleans,
1542,1542,1542,1542,1542,1542,1921,Dexter,,,Pittman,,,16,MIA,Miami,
1543,1543,1543,1543,1543,1543,1922,Marqus,,,Blakely,,,11,HOU,Houston,
1544,1544,1544,1544,1544,1544,1923,Justin,,,Harper,,,22,ORL,Orlando,
1545,1545,1545,1545,1545,1545,1924,JaJuan,,,Johnson,,,2,BOS,Boston,
1546,1546,1546,1546,1546,1546,1925,Greg,,,Stiemsma,,,2,BOS,Boston,
1547,1547,1547,1547,1547,1547,1926,Josh,,,Harrellson,,,20,NYK,New York,
1548,1548,1548,1548,1548,1548,1927,Jerome,,,Jordan,,,20,NYK,New York,
1549,1549,1549,1549,1549,1549,1928,Travis,,,Leslie,,,13,LAC,LA,
1550,1550,1550,1550,1550,1550,1929,Trey,,,Thompkins,,,13,LAC,LA,
1551,1551,1551,1551,1551,1551,1930,Charles,,,Jenkins,,,10,GSW,Golden State,
1552,1552,1552,1552,1552,1552,1931,Jeremy,,,Tyler,,,10,GSW,Golden State,
1553,1553,1553,1553,1553,1553,1932,Andrew,,,Goudelock,,,14,LAL,Los Angeles,
1554,1554,1554,1554,1554,1554,1933,Norris,,,Cole,,,16,MIA,Miami,
1555,1555,1555,1555,1555,1555,1934,Terrel,,,Harris,,,16,MIA,Miami,
1556,1556,1556,1556,1556,1556,1935,Mickell,,,Gladness,,,16,MIA,Miami,
1557,1557,1557,1557,1557,1557,1937,Josh,,,Selby,,,15,MEM,Memphis,
1558,1558,1558,1558,1558,1558,1939,Tyler,,,Honeycutt,,,26,SAC,Sacramento,
1559,1559,1559,1559,1559,1559,1940,Vernon,,,Macklin,,,9,DET,Detroit,
1560,1560,1560,1560,1560,1560,1941,Derrick,,,Williams,,,18,MIN,Minnesota,
1561,1561,1561,1561,1561,1561,1942,Malcolm,,,Lee,,,18,MIN,Minnesota,
1562,1562,1562,1562,1562,1562,1943,Nolan,,,Smith,,,25,POR,Portland,
1563,1563,1563,1563,1563,1563,1944,Darington,,,Hobson,,,17,MIL,Milwaukee,
1564,1564,1564,1564,1564,1564,1945,Cory,,,Higgins,,,4,CHA,Charlotte,
1565,1565,1565,1565,1565,1565,1946,Dennis,,,Horner,,,3,BKN,Brooklyn,
1566,1566,1566,1566,1566,1566,1947,Chris,,,Singleton,,,30,WAS,Washington,
1567,1567,1567,1567,1567,1567,1948,Carldell,,,Johnson,,,19,NOP,New Orleans,
1568,1568,1568,1568,1568,1568,1949,Ivan,,,Johnson,,,1,ATL,Atlanta,
1569,1569,1569,1569,1569,1569,1950,Chris,,,Wright,,,10,GSW,Golden State,
1570,1570,1570,1570,1570,1570,1951,Daniel,,,Orton,,,22,ORL,Orlando,
1571,1571,1571,1571,1571,1571,1952,Gustavo,,,Ayon,,,19,NOP,New Orleans,
1572,1572,1572,1572,1572,1572,1953,Jordan,,,Hamilton,,,8,DEN,Denver,
1573,1573,1573,1573,1573,1573,1954,Jan,,,Vesely,,,30,WAS,Washington,
1574,1574,1574,1574,1574,1574,1955,Julyan,,,Stone,,,8,DEN,Denver,
1575,1575,1575,1575,1575,1575,1956,Jordan,,,Williams,,,3,BKN,Brooklyn,
1576,1576,1576,1576,1576,1576,1957,Darius,,,Morris,,,14,LAL,Los Angeles,
1577,1577,1577,1577,1577,1577,1958,Mychel,,,Thompson,,,6,CLE,Cleveland,
1578,1578,1578,1578,1578,1578,1959,Lavoy,,,Allen,,,23,PHI,Philadelphia,
1579,1579,1579,1579,1579,1579,1960,Donald,,,Sloan,,,1,ATL,Atlanta,
1580,1580,1580,1580,1580,1580,1961,Malcolm,,,Thomas,,,27,SAS,San Antonio,
1581,1581,1581,1581,1581,1581,1962,Courtney,,,Fortson,,,13,LAC,LA,
1582,1582,1582,1582,1582,1582,1963,Ryan,,,Reid,,,21,OKC,Oklahoma City,
1583,1583,1583,1583,1583,1583,1964,Greg,,,Smith,,,11,HOU,Houston,
1584,1584,1584,1584,1584,1584,1965,Eric,,,Dawson,,,27,SAS,San Antonio,
1585,1585,1585,1585,1585,1585,1966,DeAndre,,,Liggins,,,22,ORL,Orlando,
1586,1586,1586,1586,1586,1586,1967,Walker,,,Russell,,,9,DET,Detroit,
1587,1587,1587,1587,1587,1587,1968,Jeff,,,Foote,,,19,NOP,New Orleans,
1588,1588,1588,1588,1588,1588,1969,Jerry,,,Smith,,,3,BKN,Brooklyn,
1589,1589,1589,1589,1589,1589,1970,Edwin,,,Ubiles,,,30,WAS,Washington,
1590,1590,1590,1590,1590,1590,1971,Justin,,,Dentmon,,,27,SAS,San Antonio,
1591,1591,1591,1591,1591,1591,1972,Keith,,,Benson,,,10,GSW,Golden State,
1592,1592,1592,1592,1592,1592,1973,Jerome,,,Dyson,,,19,NOP,New Orleans,
1593,1593,1593,1593,1593,1593,1974,D.J.,,,Kennedy,,,6,CLE,Cleveland,
1594,1594,1594,1594,1594,1594,1975,Derrick,,,Byars,,,27,SAS,San Antonio,
1595,1595,1595,1595,1595,1595,1976,Xavier,,,Silas,,,23,PHI,Philadelphia,
1596,1596,1596,1596,1596,1596,1977,Diamon,,,Simpson,,,11,HOU,Houston,
1597,1597,1597,1597,1597,1597,1978,Jared,,,Sullinger,,,2,BOS,Boston,
1598,1598,1598,1598,1598,1598,1979,Kris,,,Joseph,,,2,BOS,Boston,
1599,1599,1599,1599,1599,1599,1981,Bernard,,,James,,,7,DAL,Dallas,
1600,1600,1600,1600,1600,1600,1982,Robert,,,Sacre,,,14,LAL,Los Angeles,
1601,1601,1601,1601,1601,1601,1984,Kevin,,,Murphy,,,29,UTA,Utah,
1602,1602,1602,1602,1602,1602,1985,Victor,,,Claver,,,25,POR,Portland,
1603,1603,1603,1603,1603,1603,1986,Joel,,,Freeland,,,25,POR,Portland,
1604,1604,1604,1604,1604,1604,1987,Terrence,,,Jones,,,11,HOU,Houston,
1605,1605,1605,1605,1605,1605,1989,Royce,,,White,,,11,HOU,Houston,
1606,1606,1606,1606,1606,1606,1990,Kim,,,English,,,9,DET,Detroit,
1607,1607,1607,1607,1607,1607,1991,Kyle,,,Singler,,,9,DET,Detroit,
1608,1608,1608,1608,1608,1608,1992,Nando,,,De Colo,,,27,SAS,San Antonio,
1609,1609,1609,1609,1609,1609,1993,Brian,,,Roberts,,,19,NOP,New Orleans,
1610,1610,1610,1610,1610,1610,1994,Ben,,,Hansbrough,,,12,IND,Indiana,
1611,1611,1611,1611,1611,1611,1995,Orlando,,,Johnson,,,12,IND,Indiana,
1612,1612,1612,1612,1612,1612,1996,Thomas,,,Robinson,,,26,SAC,Sacramento,
1613,1613,1613,1613,1613,1613,1997,Marquis,,,Teague,,,5,CHI,Chicago,
1614,1614,1614,1614,1614,1614,1998,Festus,,,Ezeli,,,10,GSW,Golden State,
1615,1615,1615,1615,1615,1615,1999,Kendall,,,Marshall,,,24,PHX,Phoenix,
1616,1616,1616,1616,1616,1616,2000,Luke,,,Zeller,,,24,PHX,Phoenix,
1617,1617,1617,1617,1617,1617,2001,Quincy,,,Miller,,,8,DEN,Denver,
1618,1618,1618,1618,1618,1618,2002,Maalik,,,Wayns,,,23,PHI,Philadelphia,
1619,1619,1619,1619,1619,1619,2003,Arnett,,,Moultrie,,,23,PHI,Philadelphia,
1620,1620,1620,1620,1620,1620,2004,Tony,,,Wroten,,,15,MEM,Memphis,
1621,1621,1621,1621,1621,1621,2005,Perry,,,Jones III,,,21,OKC,Oklahoma City,
1622,1622,1622,1622,1622,1622,2006,Alexey,,,Shved,,,18,MIN,Minnesota,
1623,1623,1623,1623,1623,1623,2008,Pablo,,,Prigioni,,,20,NYK,New York,
1624,1624,1624,1624,1624,1624,2009,Chris,,,Copeland,,,20,NYK,New York,
1625,1625,1625,1625,1625,1625,2010,Doron,,,Lamb,,,17,MIL,Milwaukee,
1626,1626,1626,1626,1626,1626,2011,Jeffery,,,Taylor,,,4,CHA,Charlotte,
1627,1627,1627,1627,1627,1627,2012,Andrew,,,Nicholson,,,22,ORL,Orlando,
1628,1628,1628,1628,1628,1628,2013,Tornike,,,Shengelia,,,3,BKN,Brooklyn,
1629,1629,1629,1629,1629,1629,2014,Tyshawn,,,Taylor,,,3,BKN,Brooklyn,
1630,1630,1630,1630,1630,1630,2015,Mirza,,,Teletovic,,,3,BKN,Brooklyn,
1631,1631,1631,1631,1631,1631,2016,Scott,,,Machado,,,11,HOU,Houston,
1632,1632,1632,1632,1632,1632,2017,DeQuan,,,Jones,F,,22,ORL,Orlando,
1633,1633,1633,1633,1633,1633,2018,Viacheslav,,,Kravtsov,,,9,DET,Detroit,
1634,1634,1634,1634,1634,1634,2019,Diante,,,Garrett,,,24,PHX,Phoenix,
1635,1635,1635,1635,1635,1635,2020,Quincy,,,Acy,,,28,TOR,Toronto,
1636,1636,1636,1636,1636,1636,2021,Darius,,,Johnson-Odom,,,14,LAL,Los Angeles,
1637,1637,1637,1637,1637,1637,2022,Kevin,,,Jones,,,6,CLE,Cleveland,
1638,1638,1638,1638,1638,1638,2023,Jarvis,,,Varnado,,,2,BOS,Boston,
1639,1639,1639,1639,1639,1639,2024,Chris,,,Johnson,,,15,MEM,Memphis,
1640,1640,1640,1640,1640,1640,2025,Fab,,,Melo,,,2,BOS,Boston,
1641,1641,1641,1641,1641,1641,2026,Tim,,,Ohlbrecht,,,11,HOU,Houston,
1642,1642,1642,1642,1642,1642,2027,Henry,,,Sims,,,19,NOP,New Orleans,
1643,1643,1643,1643,1643,1643,2028,Chris,,,Wright,,,7,DAL,Dallas,
1644,1644,1644,1644,1644,1644,2029,Josh,,,Akognon,,,7,DAL,Dallas,
1645,1645,1645,1645,1645,1645,2030,Ryan,,,Kelly,,,14,LAL,Los Angeles,
1646,1646,1646,1646,1646,1646,2031,Erik,,,Murphy,,,5,CHI,Chicago,
1647,1647,1647,1647,1647,1647,2032,Vitor,,,Faverani,C,,2,BOS,Boston,
1648,1648,1648,1648,1648,1648,2033,Phil,,,Pressey,,,2,BOS,Boston,
1649,1649,1649,1649,1649,1649,2034,Dwight,,,Buycks,,,28,TOR,Toronto,
1650,1650,1650,1650,1650,1650,2035,Elias,,,Harris,,,14,LAL,Los Angeles,
1651,1651,1651,1651,1651,1651,2036,Ognjen,,,Kuzmic,,,10,GSW,Golden State,
1652,1652,1652,1652,1652,1652,2037,Nemanja,,,Nedovic,,,10,GSW,Golden State,
1653,1653,1653,1653,1653,1653,2038,Glen,,,Rice,,,30,WAS,Washington,
1654,1654,1654,1654,1654,1654,2039,Peyton,,,Siva,,,9,DET,Detroit,
1655,1655,1655,1655,1655,1655,2040,Tony,,,Mitchell,,,9,DET,Detroit,
1656,1656,1656,1656,1656,1656,2041,Gigi,,,Datome,,,9,DET,Detroit,
1657,1657,1657,1657,1657,1657,2042,Arinze,,,Onuaku,,,19,NOP,New Orleans,
1658,1658,1658,1658,1658,1658,2043,Jeff,,,Withey,,,19,NOP,New Orleans,
1659,1659,1659,1659,1659,1659,2044,Nate,,,Wolters,,,17,MIL,Milwaukee,
1660,1660,1660,1660,1660,1660,2045,Miroslav,,,Raduljica,,,17,MIL,Milwaukee,
1661,1661,1661,1661,1661,1661,2046,Nick,,,Calathes,,,15,MEM,Memphis,
1662,1662,1662,1662,1662,1662,2047,Jamaal,,,Franklin,,,15,MEM,Memphis,
1663,1663,1663,1663,1663,1663,2049,Pero,,,Antic,,,1,ATL,Atlanta,
1664,1664,1664,1664,1664,1664,2050,Gal,,,Mekel,,,7,DAL,Dallas,
1665,1665,1665,1665,1665,1665,2051,Ricky,,,Ledo,,,7,DAL,Dallas,
1666,1666,1666,1666,1666,1666,2052,Robbie,,,Hummel,,,18,MIN,Minnesota,
1667,1667,1667,1667,1667,1667,2053,Shabazz,,,Muhammad,,,18,MIN,Minnesota,
1668,1668,1668,1668,1668,1668,2054,Brandon,,,Davies,,,23,PHI,Philadelphia,
1669,1669,1669,1669,1669,1669,2055,Hollis,,,Thompson,,,23,PHI,Philadelphia,
1670,1670,1670,1670,1670,1670,2056,Archie,,,Goodwin,,,24,PHX,Phoenix,
1671,1671,1671,1671,1671,1671,2057,Dionte,,,Christmas,,,24,PHX,Phoenix,
1672,1672,1672,1672,1672,1672,2058,Toure',,,Murry,,,20,NYK,New York,
1673,1673,1673,1673,1673,1673,2059,James,,,Southerland,,,4,CHA,Charlotte,
1674,1674,1674,1674,1674,1674,2060,Sergey,,,Karasev,,,6,CLE,Cleveland,
1675,1675,1675,1675,1675,1675,2061,Ray,,,McCallum,,,26,SAC,Sacramento,
1676,1676,1676,1676,1676,1676,2062,Carrick,,,Felix,,,6,CLE,Cleveland,
1677,1677,1677,1677,1677,1677,2063,Chris,,,Smith,,,20,NYK,New York,
1678,1678,1678,1678,1678,1678,2064,Shane,,,Larkin,,,7,DAL,Dallas,
1679,1679,1679,1679,1679,1679,2065,Vander,,,Blue,,,2,BOS,Boston,
1680,1680,1680,1680,1680,1680,2066,Adonis,,,Thomas,,,22,ORL,Orlando,
1681,1681,1681,1681,1681,1681,2067,Chris,,,Babb,,,2,BOS,Boston,
1682,1682,1682,1682,1682,1682,2068,Tony,,,Mitchell,,,17,MIL,Milwaukee,
1683,1683,1683,1683,1683,1683,2069,Justin,,,Hamilton,,,4,CHA,Charlotte,
1684,1684,1684,1684,1684,1684,2070,Jorge,,,Gutierrez,,,3,BKN,Brooklyn,
1685,1685,1685,1685,1685,1685,2071,Shane,,,Edwards,,,6,CLE,Cleveland,
1686,1686,1686,1686,1686,1686,2072,Casper,,,Ware,,,23,PHI,Philadelphia,
1687,1687,1687,1687,1687,1687,2074,Willie,,,Reed,,,26,SAC,Sacramento,
1688,1688,1688,1688,1688,1688,2077,Kostas,,,Papanikolaou,,,11,HOU,Houston,
1689,1689,1689,1689,1689,1689,2078,PJ,,,Hairston,,,4,CHA,Charlotte,
1690,1690,1690,1690,1690,1690,2079,KJ,,,McDaniels,,,23,PHI,Philadelphia,
1691,1691,1691,1691,1691,1691,2081,Damjan,,,Rudez,,,12,IND,Indiana,
1692,1692,1692,1692,1692,1692,2082,Shayne,,,Whittington,,,12,IND,Indiana,
1693,1693,1693,1693,1693,1693,2083,Cory,,,Jefferson,,,3,BKN,Brooklyn,
1694,1694,1694,1694,1694,1694,2084,James,,,Young,,,2,BOS,Boston,
1695,1695,1695,1695,1695,1695,2085,Lucas,,,Nogueira,,,28,TOR,Toronto,
1696,1696,1696,1696,1696,1696,2086,Jordan,,,Adams,,,15,MEM,Memphis,
1697,1697,1697,1697,1697,1697,2087,Jarnell,,,Stokes,,,15,MEM,Memphis,
1698,1698,1698,1698,1698,1698,2088,Tyler,,,Ennis,,,24,PHX,Phoenix,
1699,1699,1699,1699,1699,1699,2089,Cameron,,,Bairstow,,,5,CHI,Chicago,
1700,1700,1700,1700,1700,1700,2090,Cleanthony,,,Early,,,20,NYK,New York,
1701,1701,1701,1701,1701,1701,2091,Travis,,,Wear,,,20,NYK,New York,
1702,1702,1702,1702,1702,1702,2073,Scotty,,,Hopson,,,21,OKC,Oklahoma City,
1703,1703,1703,1703,1703,1703,2092,Alex,,,Kirk,,,6,CLE,Cleveland,
1704,1704,1704,1704,1704,1704,2093,Zoran,,,Dragic,,,24,PHX,Phoenix,
1705,1705,1705,1705,1705,1705,2094,Nick,,,Johnson,,,11,HOU,Houston,
1706,1706,1706,1706,1706,1706,2095,Andre,,,Dawkins,,,16,MIA,Miami,
1707,1707,1707,1707,1707,1707,2096,Russ,,,Smith,,,19,NOP,New Orleans,
1708,1708,1708,1708,1708,1708,2097,Patric,,,Young,,,19,NOP,New Orleans,
1709,1709,1709,1709,1709,1709,2098,Will,,,Cherry,,,6,CLE,Cleveland,
1710,1710,1710,1710,1710,1710,2101,Erick,,,Green,,,8,DEN,Denver,
1711,1711,1711,1711,1711,1711,2102,Adreian,,,Payne,,,1,ATL,Atlanta,
1712,1712,1712,1712,1712,1712,2103,Drew,,,Gordon,,,23,PHI,Philadelphia,
1713,1713,1713,1713,1713,1713,2104,Markel,,,Brown,,,3,BKN,Brooklyn,
1714,1714,1714,1714,1714,1714,2108,Ronald,,,Roberts Jr.,,,23,PHI,Philadelphia,
1715,1715,1715,1715,1715,1715,2109,Damien,,,Inglis,,,17,MIL,Milwaukee,
1716,1716,1716,1716,1716,1716,2111,Mitch,,,McGary,,,21,OKC,Oklahoma City,
1717,1717,1717,1717,1717,1717,2112,Furkan,,,Aldemir,,,23,PHI,Philadelphia,
1718,1718,1718,1718,1718,1718,2113,Patrick,,,Christopher,,,29,UTA,Utah,
1719,1719,1719,1719,1719,1719,2114,Elijah,,,Millsap,,,29,UTA,Utah,
1720,1720,1720,1720,1720,1720,2115,Larry,,,Drew II,,,23,PHI,Philadelphia,
1721,1721,1721,1721,1721,1721,2116,James,,,Michael McAdoo,,,10,GSW,Golden State,
1722,1722,1722,1722,1722,1722,2118,Joffrey,,,Lauvergne,,,8,DEN,Denver,
1723,1723,1723,1723,1723,1723,2119,Jack,,,Cooley,,,29,UTA,Utah,
1724,1724,1724,1724,1724,1724,2120,Bryce,,,Cotton,,,29,UTA,Utah,
1725,1725,1725,1725,1725,1725,2121,Jerrelle,,,Benimon,,,29,UTA,Utah,
1726,1726,1726,1726,1726,1726,2122,Jarell,,,Eddie,,,1,ATL,Atlanta,
1727,1727,1727,1727,1727,1727,2123,Jabari,,,Brown,,,14,LAL,Los Angeles,
1728,1728,1728,1728,1728,1728,2124,Sean,,,Kilpatrick,,,18,MIN,Minnesota,
1729,1729,1729,1729,1729,1729,2125,David,,,Wear,,,26,SAC,Sacramento,
1730,1730,1730,1730,1730,1730,2126,Sim,,,Bhullar,,,26,SAC,Sacramento,
1731,1731,1731,1731,1731,1731,2127,Darrun,,,Hilliard,,,9,DET,Detroit,
1732,1732,1732,1732,1732,1732,2128,Lamar,,,Patterson,,,1,ATL,Atlanta,
1733,1733,1733,1733,1733,1733,2129,Sasha,,,Kaun,,,6,CLE,Cleveland,
1734,1734,1734,1734,1734,1734,2130,Tibor,,,Pleiss,,,29,UTA,Utah,
1735,1735,1735,1735,1735,1735,2131,Rashad,,,Vaughn,,,17,MIL,Milwaukee,
1736,1736,1736,1736,1736,1736,2132,Aaron,,,Harrison,,,4,CHA,Charlotte,
1737,1737,1737,1737,1737,1737,2134,Luis,,,Montero,,,25,POR,Portland,
1738,1738,1738,1738,1738,1738,2135,Marcelo,,,Huertas,,,14,LAL,Los Angeles,
1739,1739,1739,1739,1739,1739,2136,Anthony,,,Brown,,,14,LAL,Los Angeles,
1740,1740,1740,1740,1740,1740,2137,Jordan,,,Mickey,,,2,BOS,Boston,
1741,1741,1741,1741,1741,1741,2138,Edy,,,Tavares,,,1,ATL,Atlanta,
1742,1742,1742,1742,1742,1742,2140,Duje,,,Dukan,,,26,SAC,Sacramento,
1743,1743,1743,1743,1743,1743,2141,Cliff,,,Alexander,,,25,POR,Portland,
1744,1744,1744,1744,1744,1744,2142,Josh,,,Huestis,,,21,OKC,Oklahoma City,
1745,1745,1745,1745,1745,1745,2143,Branden,,,Dawson,,,13,LAC,LA,
1746,1746,1746,1746,1746,1746,2144,Rakeem,,,Christmas,,,12,IND,Indiana,
1747,1747,1747,1747,1747,1747,2145,JJ,,,O'Brien,,,29,UTA,Utah,
1748,1748,1748,1748,1748,1748,2146,Keith,,,Appling,,,22,ORL,Orlando,
1749,1749,1749,1749,1749,1749,2147,Bryce,,,Dejean-Jones,,,19,NOP,New Orleans,
1750,1750,1750,1750,1750,1750,2149,Chris,,,McCullough,,,3,BKN,Brooklyn,
1751,1751,1751,1751,1751,1751,2150,Alex,,,Stepheson,,,13,LAC,LA,
1752,1752,1752,1752,1752,1752,2107,Grant,,,Jerrett,,,9,DET,Detroit,
1753,1753,1753,1753,1753,1753,2152,Briante,,,Weber,G,,15,MEM,Memphis,
1754,1754,1754,1754,1754,1754,2153,Coty,,,Clarke,,,2,BOS,Boston,
1755,1755,1755,1755,1755,1755,2154,Xavier,,,Munford,,,15,MEM,Memphis,
1756,1756,1756,1756,1756,1756,2155,John,,,Holland,,,2,BOS,Boston,
1757,1757,1757,1757,1757,1757,2156,Mindaugas,,,Kuzminskas,,,20,NYK,New York,
1758,1758,1758,1758,1758,1758,2157,Nicolas,,,Laprovittola,,,27,SAS,San Antonio,
1759,1759,1759,1759,1759,1759,2159,Joel,,,Bolomboy,,,29,UTA,Utah,
1760,1760,1760,1760,1760,1760,2161,Kyle,,,Wiltjer,,,11,HOU,Houston,
1761,1761,1761,1761,1761,1761,2163,Michael,,,Gbinije,,,9,DET,Detroit,
1762,1762,1762,1762,1762,1762,2110,Johnny,,,O'Bryant III,,,17,MIL,Milwaukee,
1763,1763,1763,1763,1763,1763,2165,Nicolas,,,Brussino,,,7,DAL,Dallas,
1764,1764,1764,1764,1764,1764,2166,Paul,,,Zipser,,,5,CHI,Chicago,
